session_id,customer_id,session_date,session_duration_min,pages_viewed,device_type
SESS_008437,CUST_00537,2024-11-01,42.1,15,Mobile
SESS_008438,CUST_00537,2024-11-12,3.9,7,Mobile
SESS_008439,CUST_00537,2025-01-08,21.1,11,Mobile
SESS_008440,CUST_00537,2025-01-14,16.7,8,Mobile
SESS_008441,CUST_00537,2025-01-20,13.5,13,Mobile
SESS_008442,CUST_00537,2025-02-19,87.8,46,Mobile
SESS_008443,CUST_00537,2025-02-24,86.8,32,Mobile
SESS_008444,CUST_00537,2025-03-01,3.4,6,Mobile
SESS_008445,CUST_00537,2025-03-16,120.0,48,Mobile
SESS_008446,CUST_00537,2025-05-04,43.8,20,Mobile
SESS_008447,CUST_00537,2025-06-19,44.5,21,Mobile
SESS_008448,CUST_00537,2025-06-22,57.3,35,Mobile
SESS_008449,CUST_00537,2025-07-05,30.4,20,Mobile
SESS_008450,CUST_00537,2025-07-08,34.0,16,Mobile
SESS_008451,CUST_00537,2025-08-07,41.3,20,Mobile
SESS_008452,CUST_00537,2025-08-30,18.6,10,Mobile
SESS_008453,CUST_00537,2025-09-15,34.0,17,Mobile
SESS_008454,CUST_00537,2025-09-18,23.3,12,Mobile
SESS_008455,CUST_00537,2025-09-27,71.4,31,Mobile
SESS_008456,CUST_00537,2025-10-24,18.5,11,Mobile
SESS_008457,CUST_00537,2025-11-17,7.6,7,Mobile
SESS_008458,CUST_00537,2025-11-20,39.6,22,Mobile
SESS_008459,CUST_00537,2025-12-13,16.2,17,Mobile
SESS_008460,CUST_00537,2025-12-27,13.6,5,Mobile
SESS_008461,CUST_00537,2025-12-30,55.7,26,Mobile
SESS_008462,CUST_00537,2026-01-04,16.8,11,Mobile
SESS_008463,CUST_00537,2026-01-23,22.1,16,Mobile
SESS_008464,CUST_00537,2026-01-25,24.7,14,Mobile
SESS_008465,CUST_00537,2026-02-15,17.6,13,Mobile
SESS_008466,CUST_00537,2026-02-22,52.1,28,Mobile
SESS_008467,CUST_00537,2026-03-04,16.3,13,Tablet
SESS_008468,CUST_00537,2026-03-08,22.6,9,Mobile
SESS_008469,CUST_00537,2026-03-11,117.2,47,Mobile
SESS_008470,CUST_00537,2026-03-16,13.9,11,Mobile
SESS_008471,CUST_00537,2026-03-18,52.1,23,Mobile
SESS_008472,CUST_00537,2026-05-10,23.3,17,Mobile
SESS_008473,CUST_00537,2026-05-16,44.1,25,Mobile
SESS_008474,CUST_00537,2026-05-20,15.5,7,Mobile
SESS_008475,CUST_00537,2026-05-22,38.1,19,Mobile
SESS_008476,CUST_00537,2026-05-24,3.6,12,Mobile
SESS_008477,CUST_00537,2026-06-12,14.7,12,Mobile
SESS_008478,CUST_00537,2026-06-18,18.9,15,Mobile
SESS_008479,CUST_00537,2026-06-24,8.8,10,Mobile
SESS_008480,CUST_00537,2026-07-04,71.4,32,Mobile
SESS_008481,CUST_00537,2026-07-07,23.9,9,Mobile
SESS_008482,CUST_00537,2026-07-16,6.7,5,Mobile
SESS_008483,CUST_00537,2026-07-31,39.5,26,Mobile
SESS_008484,CUST_00537,2026-08-12,25.6,16,Mobile
SESS_008485,CUST_00537,2026-08-13,62.0,24,Mobile
SESS_008486,CUST_00537,2026-08-18,85.6,34,Mobile
SESS_008487,CUST_00537,2026-08-20,55.0,22,Mobile
SESS_008488,CUST_00537,2026-08-23,41.5,23,Mobile
SESS_008489,CUST_00537,2026-08-25,39.9,20,Mobile
SESS_008490,CUST_00538,2026-05-30,1.2,2,Desktop
SESS_008491,CUST_00539,2026-04-08,2.8,6,Mobile
SESS_008492,CUST_00539,2026-07-19,8.3,8,Mobile
SESS_008493,CUST_00539,2026-07-21,17.3,8,Mobile
SESS_008494,CUST_00539,2026-07-30,20.6,11,Mobile
SESS_008495,CUST_00539,2026-08-11,15.3,8,Mobile
SESS_008496,CUST_00539,2026-08-28,13.3,13,Mobile
SESS_008497,CUST_00540,2026-08-20,32.2,15,Desktop
SESS_008498,CUST_00541,2023-11-15,2.7,2,Mobile
SESS_008499,CUST_00541,2023-12-04,9.8,6,Mobile
SESS_008500,CUST_00541,2024-04-22,4.1,1,Mobile
SESS_008501,CUST_00541,2024-06-01,10.2,4,Mobile
SESS_008502,CUST_00541,2024-10-24,10.2,3,Mobile
SESS_008503,CUST_00541,2025-02-11,5.2,5,Mobile
SESS_008504,CUST_00541,2025-05-19,4.8,6,Mobile
SESS_008505,CUST_00541,2025-08-30,23.1,11,Mobile
SESS_008506,CUST_00541,2026-03-19,9.0,5,Mobile
SESS_008507,CUST_00541,2026-05-19,20.4,12,Tablet
SESS_008508,CUST_00541,2026-05-23,22.8,13,Mobile
SESS_008509,CUST_00541,2026-06-06,3.2,3,Mobile
SESS_008510,CUST_00542,2026-01-16,16.7,10,Mobile
SESS_008511,CUST_00542,2026-04-12,22.3,6,Mobile
SESS_008512,CUST_00542,2026-04-26,9.9,7,Mobile
SESS_008513,CUST_00542,2026-04-30,15.0,12,Mobile
SESS_008514,CUST_00542,2026-05-24,62.2,33,Mobile
SESS_008515,CUST_00542,2026-05-28,12.5,7,Mobile
SESS_008516,CUST_00542,2026-05-29,14.8,8,Mobile
SESS_008517,CUST_00542,2026-06-06,10.0,3,Mobile
SESS_008518,CUST_00542,2026-06-08,5.1,5,Mobile
SESS_008519,CUST_00542,2026-07-02,13.2,11,Mobile
SESS_008520,CUST_00542,2026-07-12,24.0,9,Mobile
SESS_008521,CUST_00542,2026-07-17,3.4,3,Mobile
SESS_008522,CUST_00542,2026-08-03,6.5,5,Mobile
SESS_008523,CUST_00542,2026-08-16,5.7,3,Mobile
SESS_008524,CUST_00542,2026-08-19,7.5,7,Mobile
SESS_008525,CUST_00543,2026-06-22,7.8,6,Tablet
SESS_008526,CUST_00543,2026-06-25,25.7,9,Tablet
SESS_008527,CUST_00543,2026-07-20,5.3,3,Tablet
SESS_008528,CUST_00543,2026-08-15,10.6,9,Tablet
SESS_008529,CUST_00543,2026-08-25,6.5,7,Mobile
SESS_008530,CUST_00543,2026-08-30,13.6,7,Tablet
SESS_008531,CUST_00544,2025-09-04,11.7,6,Desktop
SESS_008532,CUST_00544,2026-01-09,16.3,7,Desktop
SESS_008533,CUST_00544,2026-03-26,2.5,2,Desktop
SESS_008534,CUST_00544,2026-05-28,10.5,10,Mobile
SESS_008535,CUST_00544,2026-07-02,8.1,6,Desktop
SESS_008536,CUST_00544,2026-07-15,34.5,12,Desktop
SESS_008537,CUST_00545,2025-11-05,19.8,7,Desktop
SESS_008538,CUST_00545,2025-12-17,31.5,14,Desktop
SESS_008539,CUST_00545,2025-12-31,3.7,4,Desktop
SESS_008540,CUST_00545,2026-01-27,1.9,5,Desktop
SESS_008541,CUST_00545,2026-05-05,8.0,9,Mobile
SESS_008542,CUST_00545,2026-06-24,16.9,7,Desktop
SESS_008543,CUST_00545,2026-06-28,11.7,6,Desktop
SESS_008544,CUST_00545,2026-07-03,1.8,4,Desktop
SESS_008545,CUST_00545,2026-07-16,20.3,7,Desktop
SESS_008546,CUST_00545,2026-09-02,11.0,3,Desktop
SESS_008547,CUST_00546,2026-03-30,54.4,31,Desktop
SESS_008548,CUST_00546,2026-04-17,41.7,24,Desktop
SESS_008549,CUST_00546,2026-04-24,35.8,15,Desktop
SESS_008550,CUST_00546,2026-05-18,25.7,19,Desktop
SESS_008551,CUST_00546,2026-05-23,89.3,48,Desktop
SESS_008552,CUST_00546,2026-06-29,19.4,12,Desktop
SESS_008553,CUST_00546,2026-06-30,36.6,16,Desktop
SESS_008554,CUST_00546,2026-07-08,87.7,28,Desktop
SESS_008555,CUST_00546,2026-07-27,24.4,15,Desktop
SESS_008556,CUST_00546,2026-07-29,12.3,14,Desktop
SESS_008557,CUST_00546,2026-07-29,11.6,11,Desktop
SESS_008558,CUST_00546,2026-08-05,13.5,11,Desktop
SESS_008559,CUST_00546,2026-08-16,23.3,15,Desktop
SESS_008560,CUST_00546,2026-08-17,36.4,29,Desktop
SESS_008561,CUST_00546,2026-08-21,16.2,14,Desktop
SESS_008562,CUST_00546,2026-08-26,43.9,29,Desktop
SESS_008563,CUST_00546,2026-09-02,12.6,11,Desktop
SESS_008564,CUST_00547,2026-08-15,12.0,7,Tablet
SESS_008565,CUST_00548,2025-09-02,39.2,14,Mobile
SESS_008566,CUST_00548,2026-01-12,19.1,13,Mobile
SESS_008567,CUST_00548,2026-01-15,16.8,9,Desktop
SESS_008568,CUST_00548,2026-01-21,5.7,13,Mobile
SESS_008569,CUST_00548,2026-02-08,105.8,40,Mobile
SESS_008570,CUST_00548,2026-02-11,22.3,16,Mobile
SESS_008571,CUST_00548,2026-02-21,54.7,26,Mobile
SESS_008572,CUST_00548,2026-03-04,27.8,13,Mobile
SESS_008573,CUST_00548,2026-03-17,7.5,6,Mobile
SESS_008574,CUST_00548,2026-04-01,27.5,19,Mobile
SESS_008575,CUST_00548,2026-04-04,20.0,23,Mobile
SESS_008576,CUST_00548,2026-04-10,13.1,10,Desktop
SESS_008577,CUST_00548,2026-04-13,22.0,10,Mobile
SESS_008578,CUST_00548,2026-04-24,102.9,60,Desktop
SESS_008579,CUST_00548,2026-05-10,62.3,20,Mobile
SESS_008580,CUST_00548,2026-05-11,27.2,17,Mobile
SESS_008581,CUST_00548,2026-05-15,91.2,28,Mobile
SESS_008582,CUST_00548,2026-05-16,14.9,7,Mobile
SESS_008583,CUST_00548,2026-06-06,28.6,15,Mobile
SESS_008584,CUST_00548,2026-06-08,18.1,13,Mobile
SESS_008585,CUST_00548,2026-06-18,8.2,6,Mobile
SESS_008586,CUST_00548,2026-07-04,48.9,22,Mobile
SESS_008587,CUST_00548,2026-07-14,18.6,14,Mobile
SESS_008588,CUST_00548,2026-08-01,50.6,22,Mobile
SESS_008589,CUST_00548,2026-08-03,33.5,18,Mobile
SESS_008590,CUST_00548,2026-08-05,8.1,16,Mobile
SESS_008591,CUST_00548,2026-08-07,66.1,29,Desktop
SESS_008592,CUST_00548,2026-08-10,5.3,14,Mobile
SESS_008593,CUST_00548,2026-08-11,64.6,31,Mobile
SESS_008594,CUST_00548,2026-08-18,13.0,12,Mobile
SESS_008595,CUST_00548,2026-08-20,12.7,13,Mobile
SESS_008596,CUST_00548,2026-09-03,63.1,33,Mobile
SESS_008597,CUST_00549,2026-01-02,21.9,10,Mobile
SESS_008598,CUST_00549,2026-01-03,21.6,17,Mobile
SESS_008599,CUST_00549,2026-03-29,2.7,8,Mobile
SESS_008600,CUST_00549,2026-04-09,6.9,5,Mobile
SESS_008601,CUST_00549,2026-04-19,26.3,10,Mobile
SESS_008602,CUST_00549,2026-05-16,13.1,8,Mobile
SESS_008603,CUST_00549,2026-05-19,20.8,10,Mobile
SESS_008604,CUST_00549,2026-06-12,18.1,19,Mobile
SESS_008605,CUST_00549,2026-06-17,26.3,15,Mobile
SESS_008606,CUST_00549,2026-06-21,20.5,13,Mobile
SESS_008607,CUST_00549,2026-06-27,86.9,41,Mobile
SESS_008608,CUST_00549,2026-07-01,10.8,15,Mobile
SESS_008609,CUST_00549,2026-07-02,69.0,21,Mobile
SESS_008610,CUST_00549,2026-07-02,11.4,8,Mobile
SESS_008611,CUST_00549,2026-07-04,36.5,21,Mobile
SESS_008612,CUST_00549,2026-07-08,18.1,12,Mobile
SESS_008613,CUST_00549,2026-07-12,1.5,7,Mobile
SESS_008614,CUST_00549,2026-07-15,32.0,21,Mobile
SESS_008615,CUST_00549,2026-07-21,9.5,7,Mobile
SESS_008616,CUST_00549,2026-07-27,39.9,22,Mobile
SESS_008617,CUST_00549,2026-08-07,29.2,18,Mobile
SESS_008618,CUST_00549,2026-08-07,11.9,11,Mobile
SESS_008619,CUST_00549,2026-08-08,28.0,20,Mobile
SESS_008620,CUST_00549,2026-08-23,40.2,20,Mobile
SESS_008621,CUST_00550,2025-05-28,13.3,7,Mobile
SESS_008622,CUST_00550,2025-06-03,35.0,11,Desktop
SESS_008623,CUST_00550,2025-09-09,3.8,6,Mobile
SESS_008624,CUST_00550,2025-09-21,10.0,4,Mobile
SESS_008625,CUST_00550,2025-09-23,1.1,6,Mobile
SESS_008626,CUST_00550,2025-11-16,8.3,10,Mobile
SESS_008627,CUST_00550,2025-11-21,9.5,4,Mobile
SESS_008628,CUST_00550,2026-01-02,7.1,4,Mobile
SESS_008629,CUST_00550,2026-01-04,38.3,22,Mobile
SESS_008630,CUST_00550,2026-01-12,12.6,9,Mobile
SESS_008631,CUST_00550,2026-01-17,8.9,7,Mobile
SESS_008632,CUST_00550,2026-02-10,11.3,6,Mobile
SESS_008633,CUST_00550,2026-03-16,4.2,2,Mobile
SESS_008634,CUST_00550,2026-05-04,22.3,16,Mobile
SESS_008635,CUST_00550,2026-05-14,14.1,6,Mobile
SESS_008636,CUST_00550,2026-06-10,37.5,15,Mobile
SESS_008637,CUST_00550,2026-07-04,10.2,6,Mobile
SESS_008638,CUST_00550,2026-07-28,11.7,11,Mobile
SESS_008639,CUST_00550,2026-08-01,13.4,10,Mobile
SESS_008640,CUST_00550,2026-08-22,10.3,9,Mobile
SESS_008641,CUST_00550,2026-08-23,6.9,5,Mobile
SESS_008642,CUST_00551,2026-04-30,19.6,5,Desktop
SESS_008643,CUST_00551,2026-05-08,30.6,18,Desktop
SESS_008644,CUST_00551,2026-05-18,27.0,18,Desktop
SESS_008645,CUST_00551,2026-07-17,28.3,10,Desktop
SESS_008646,CUST_00551,2026-07-26,23.2,8,Desktop
SESS_008647,CUST_00551,2026-08-03,2.8,11,Desktop
SESS_008648,CUST_00551,2026-08-12,15.0,12,Desktop
SESS_008649,CUST_00551,2026-08-21,26.5,9,Desktop
SESS_008650,CUST_00552,2025-01-01,1.3,7,Mobile
SESS_008651,CUST_00552,2025-01-03,34.2,18,Mobile
SESS_008652,CUST_00552,2025-04-04,49.0,26,Mobile
SESS_008653,CUST_00552,2025-06-02,18.8,13,Mobile
SESS_008654,CUST_00552,2025-06-25,7.9,9,Mobile
SESS_008655,CUST_00552,2025-07-25,37.4,18,Mobile
SESS_008656,CUST_00552,2025-09-20,39.0,23,Mobile
SESS_008657,CUST_00552,2025-10-25,34.5,31,Mobile
SESS_008658,CUST_00552,2025-12-07,15.6,13,Mobile
SESS_008659,CUST_00552,2025-12-22,18.3,10,Mobile
SESS_008660,CUST_00552,2025-12-25,10.7,10,Mobile
SESS_008661,CUST_00552,2026-01-09,10.5,6,Mobile
SESS_008662,CUST_00552,2026-01-09,50.8,21,Mobile
SESS_008663,CUST_00552,2026-01-30,19.3,15,Mobile
SESS_008664,CUST_00552,2026-02-13,19.2,12,Mobile
SESS_008665,CUST_00552,2026-02-20,11.3,9,Mobile
SESS_008666,CUST_00552,2026-02-24,18.9,6,Mobile
SESS_008667,CUST_00552,2026-03-03,60.0,27,Mobile
SESS_008668,CUST_00552,2026-03-05,6.1,4,Mobile
SESS_008669,CUST_00552,2026-03-09,17.5,12,Mobile
SESS_008670,CUST_00552,2026-03-18,26.7,12,Mobile
SESS_008671,CUST_00552,2026-03-24,4.2,8,Mobile
SESS_008672,CUST_00552,2026-03-27,58.7,27,Mobile
SESS_008673,CUST_00552,2026-04-22,38.3,12,Mobile
SESS_008674,CUST_00552,2026-05-04,22.5,14,Mobile
SESS_008675,CUST_00552,2026-05-05,14.4,16,Mobile
SESS_008676,CUST_00552,2026-05-11,25.7,15,Mobile
SESS_008677,CUST_00552,2026-05-21,21.6,11,Mobile
SESS_008678,CUST_00552,2026-06-08,28.7,16,Desktop
SESS_008679,CUST_00552,2026-06-18,19.1,4,Mobile
SESS_008680,CUST_00552,2026-07-02,31.9,15,Desktop
SESS_008681,CUST_00552,2026-07-09,12.3,8,Mobile
SESS_008682,CUST_00552,2026-07-09,14.1,7,Mobile
SESS_008683,CUST_00552,2026-07-17,51.2,31,Mobile
SESS_008684,CUST_00552,2026-07-20,13.4,11,Mobile
SESS_008685,CUST_00552,2026-08-02,10.6,9,Mobile
SESS_008686,CUST_00552,2026-08-09,30.4,17,Mobile
SESS_008687,CUST_00552,2026-08-16,0.8,4,Mobile
SESS_008688,CUST_00552,2026-08-19,31.2,12,Mobile
SESS_008689,CUST_00552,2026-09-01,57.1,24,Mobile
SESS_008690,CUST_00553,2025-12-07,16.3,19,Mobile
SESS_008691,CUST_00553,2025-12-12,5.0,9,Mobile
SESS_008692,CUST_00553,2026-02-15,63.0,28,Mobile
SESS_008693,CUST_00553,2026-02-24,26.7,24,Mobile
SESS_008694,CUST_00553,2026-03-11,71.2,32,Mobile
SESS_008695,CUST_00553,2026-03-30,24.6,21,Mobile
SESS_008696,CUST_00553,2026-04-02,46.5,22,Mobile
SESS_008697,CUST_00553,2026-04-24,23.6,11,Mobile
SESS_008698,CUST_00553,2026-05-14,109.9,37,Mobile
SESS_008699,CUST_00553,2026-05-20,2.9,7,Mobile
SESS_008700,CUST_00553,2026-06-03,20.4,13,Mobile
SESS_008701,CUST_00553,2026-06-08,15.3,4,Mobile
SESS_008702,CUST_00553,2026-06-10,19.7,21,Mobile
SESS_008703,CUST_00553,2026-06-11,3.2,5,Mobile
SESS_008704,CUST_00553,2026-06-13,17.7,9,Mobile
SESS_008705,CUST_00553,2026-06-26,22.9,19,Mobile
SESS_008706,CUST_00553,2026-07-12,3.9,7,Mobile
SESS_008707,CUST_00553,2026-07-24,59.5,38,Mobile
SESS_008708,CUST_00553,2026-08-07,8.9,6,Mobile
SESS_008709,CUST_00553,2026-08-18,52.1,24,Mobile
SESS_008710,CUST_00554,2026-03-17,24.4,18,Desktop
SESS_008711,CUST_00554,2026-05-31,12.5,3,Desktop
SESS_008712,CUST_00554,2026-07-12,10.1,5,Desktop
SESS_008713,CUST_00554,2026-07-17,7.8,4,Desktop
SESS_008714,CUST_00554,2026-07-18,11.8,9,Desktop
SESS_008715,CUST_00554,2026-07-22,5.4,8,Desktop
SESS_008716,CUST_00554,2026-07-23,2.1,3,Desktop
SESS_008717,CUST_00554,2026-09-01,16.7,10,Desktop
SESS_008718,CUST_00555,2024-08-15,30.7,11,Desktop
SESS_008719,CUST_00555,2024-09-21,30.2,15,Desktop
SESS_008720,CUST_00555,2024-12-25,24.7,15,Desktop
SESS_008721,CUST_00555,2024-12-31,22.1,15,Desktop
SESS_008722,CUST_00555,2025-02-08,87.1,38,Desktop
SESS_008723,CUST_00555,2025-03-14,37.4,11,Desktop
SESS_008724,CUST_00555,2025-05-08,31.4,15,Desktop
SESS_008725,CUST_00555,2025-05-13,16.3,4,Desktop
SESS_008726,CUST_00555,2025-06-21,20.0,7,Desktop
SESS_008727,CUST_00555,2025-06-26,7.1,10,Desktop
SESS_008728,CUST_00555,2025-07-20,29.7,12,Mobile
SESS_008729,CUST_00555,2025-07-27,8.4,3,Desktop
SESS_008730,CUST_00555,2025-08-01,25.7,13,Desktop
SESS_008731,CUST_00555,2025-08-12,43.7,23,Desktop
SESS_008732,CUST_00555,2025-09-06,23.5,9,Desktop
SESS_008733,CUST_00555,2025-09-30,20.4,14,Desktop
SESS_008734,CUST_00555,2025-10-08,26.4,17,Desktop
SESS_008735,CUST_00555,2025-10-12,13.7,10,Desktop
SESS_008736,CUST_00555,2025-10-27,23.5,21,Desktop
SESS_008737,CUST_00555,2025-10-31,14.2,9,Desktop
SESS_008738,CUST_00555,2025-11-06,5.7,10,Desktop
SESS_008739,CUST_00555,2025-11-12,56.2,26,Desktop
SESS_008740,CUST_00555,2025-11-27,70.2,28,Desktop
SESS_008741,CUST_00555,2025-12-18,9.5,14,Desktop
SESS_008742,CUST_00555,2025-12-26,8.6,9,Desktop
SESS_008743,CUST_00555,2025-12-30,17.3,17,Desktop
SESS_008744,CUST_00555,2026-01-04,49.6,23,Desktop
SESS_008745,CUST_00555,2026-01-13,17.8,13,Desktop
SESS_008746,CUST_00555,2026-02-08,29.0,13,Desktop
SESS_008747,CUST_00555,2026-02-11,11.9,13,Desktop
SESS_008748,CUST_00555,2026-02-11,11.6,8,Desktop
SESS_008749,CUST_00555,2026-03-17,21.1,14,Desktop
SESS_008750,CUST_00555,2026-03-20,42.7,19,Desktop
SESS_008751,CUST_00555,2026-04-03,17.0,11,Desktop
SESS_008752,CUST_00555,2026-05-04,63.0,30,Desktop
SESS_008753,CUST_00555,2026-07-09,25.4,18,Desktop
SESS_008754,CUST_00556,2026-02-28,17.9,6,Mobile
SESS_008755,CUST_00556,2026-05-01,31.3,17,Mobile
SESS_008756,CUST_00556,2026-05-09,3.9,2,Desktop
SESS_008757,CUST_00556,2026-05-15,15.0,11,Mobile
SESS_008758,CUST_00556,2026-06-07,18.2,10,Mobile
SESS_008759,CUST_00556,2026-06-09,28.0,20,Mobile
SESS_008760,CUST_00556,2026-06-18,3.5,7,Mobile
SESS_008761,CUST_00556,2026-08-08,8.1,5,Mobile
SESS_008762,CUST_00556,2026-09-03,7.2,4,Mobile
SESS_008763,CUST_00557,2026-08-16,4.0,5,Mobile
SESS_008764,CUST_00557,2026-08-21,15.8,4,Mobile
SESS_008765,CUST_00557,2026-08-29,1.4,6,Desktop
SESS_008766,CUST_00558,2026-08-28,2.3,4,Mobile
SESS_008767,CUST_00558,2026-08-31,53.9,17,Mobile
SESS_008768,CUST_00558,2026-08-31,24.2,11,Desktop
SESS_008769,CUST_00559,2025-05-12,4.0,3,Mobile
SESS_008770,CUST_00559,2025-06-11,8.2,4,Mobile
SESS_008771,CUST_00559,2025-09-13,31.2,17,Mobile
SESS_008772,CUST_00559,2025-09-27,23.8,9,Desktop
SESS_008773,CUST_00559,2025-12-25,27.3,12,Mobile
SESS_008774,CUST_00559,2026-01-11,9.7,7,Mobile
SESS_008775,CUST_00559,2026-01-31,8.4,5,Mobile
SESS_008776,CUST_00559,2026-02-01,2.1,2,Mobile
SESS_008777,CUST_00559,2026-02-14,56.3,18,Mobile
SESS_008778,CUST_00559,2026-03-22,17.4,8,Mobile
SESS_008779,CUST_00559,2026-04-03,8.3,7,Mobile
SESS_008780,CUST_00559,2026-04-24,42.2,13,Mobile
SESS_008781,CUST_00559,2026-04-25,6.7,5,Mobile
SESS_008782,CUST_00559,2026-07-08,2.6,2,Mobile
SESS_008783,CUST_00559,2026-07-15,1.9,2,Mobile
SESS_008784,CUST_00559,2026-08-23,6.0,3,Mobile
SESS_008785,CUST_00560,2025-08-24,24.6,5,Mobile
SESS_008786,CUST_00560,2025-10-23,13.6,5,Mobile
SESS_008787,CUST_00560,2025-11-09,10.5,7,Mobile
SESS_008788,CUST_00560,2026-01-07,36.0,7,Mobile
SESS_008789,CUST_00560,2026-01-15,30.8,11,Mobile
SESS_008790,CUST_00560,2026-01-26,21.6,12,Mobile
SESS_008791,CUST_00560,2026-03-19,41.8,17,Mobile
SESS_008792,CUST_00560,2026-03-24,23.8,9,Mobile
SESS_008793,CUST_00560,2026-03-25,3.1,6,Mobile
SESS_008794,CUST_00560,2026-04-12,33.6,23,Mobile
SESS_008795,CUST_00560,2026-05-07,5.7,11,Mobile
SESS_008796,CUST_00560,2026-05-19,23.7,11,Mobile
SESS_008797,CUST_00560,2026-05-22,9.0,7,Mobile
SESS_008798,CUST_00560,2026-06-15,10.5,3,Mobile
SESS_008799,CUST_00560,2026-07-17,5.6,2,Mobile
SESS_008800,CUST_00560,2026-08-16,32.1,24,Mobile
SESS_008801,CUST_00560,2026-08-25,17.9,3,Mobile
SESS_008802,CUST_00560,2026-09-02,19.0,18,Mobile
SESS_008803,CUST_00560,2026-09-02,12.2,2,Mobile
SESS_008804,CUST_00561,2025-09-22,7.5,3,Mobile
SESS_008805,CUST_00561,2025-09-27,11.7,4,Mobile
SESS_008806,CUST_00561,2025-12-19,14.1,8,Mobile
SESS_008807,CUST_00561,2026-02-10,2.9,7,Mobile
SESS_008808,CUST_00561,2026-03-16,13.5,7,Mobile
SESS_008809,CUST_00561,2026-03-22,11.2,6,Mobile
SESS_008810,CUST_00561,2026-04-02,6.1,2,Mobile
SESS_008811,CUST_00561,2026-05-06,12.8,2,Mobile
SESS_008812,CUST_00561,2026-05-09,9.8,4,Mobile
SESS_008813,CUST_00561,2026-06-15,3.2,5,Mobile
SESS_008814,CUST_00561,2026-07-25,19.3,12,Mobile
SESS_008815,CUST_00561,2026-07-31,15.2,11,Desktop
SESS_008816,CUST_00561,2026-08-02,44.4,15,Mobile
SESS_008817,CUST_00561,2026-08-23,19.3,8,Mobile
SESS_008818,CUST_00561,2026-08-28,17.4,9,Mobile
SESS_008819,CUST_00561,2026-09-03,5.6,12,Mobile
SESS_008820,CUST_00562,2026-06-23,16.9,10,Desktop
SESS_008821,CUST_00562,2026-06-24,13.2,5,Desktop
SESS_008822,CUST_00562,2026-07-08,21.2,15,Desktop
SESS_008823,CUST_00562,2026-08-17,7.6,8,Desktop
SESS_008824,CUST_00562,2026-08-21,40.5,19,Desktop
SESS_008825,CUST_00562,2026-08-31,15.4,10,Desktop
SESS_008826,CUST_00563,2026-07-18,11.8,12,Tablet
SESS_008827,CUST_00564,2026-08-30,42.7,21,Tablet
SESS_008828,CUST_00564,2026-08-31,25.3,17,Tablet
SESS_008829,CUST_00564,2026-09-02,57.1,35,Tablet
SESS_008830,CUST_00564,2026-09-03,65.6,24,Mobile
SESS_008831,CUST_00564,2026-09-03,4.7,9,Tablet
SESS_008832,CUST_00564,2026-09-03,49.0,25,Tablet
SESS_008833,CUST_00565,2026-04-23,75.9,28,Mobile
SESS_008834,CUST_00565,2026-04-23,47.3,16,Mobile
SESS_008835,CUST_00565,2026-05-12,4.7,4,Desktop
SESS_008836,CUST_00565,2026-05-14,41.6,15,Mobile
SESS_008837,CUST_00565,2026-05-15,8.5,12,Mobile
SESS_008838,CUST_00565,2026-05-16,53.1,29,Mobile
SESS_008839,CUST_00565,2026-06-12,57.1,23,Mobile
SESS_008840,CUST_00565,2026-06-22,9.0,11,Mobile
SESS_008841,CUST_00565,2026-07-25,34.2,19,Mobile
SESS_008842,CUST_00565,2026-07-25,16.4,20,Mobile
SESS_008843,CUST_00565,2026-08-12,24.2,7,Mobile
SESS_008844,CUST_00565,2026-08-28,8.8,8,Mobile
SESS_008845,CUST_00565,2026-08-30,29.4,21,Mobile
SESS_008846,CUST_00566,2025-09-21,35.5,19,Desktop
SESS_008847,CUST_00566,2025-10-10,7.1,8,Desktop
SESS_008848,CUST_00566,2025-12-18,5.2,11,Mobile
SESS_008849,CUST_00566,2026-01-19,6.8,10,Desktop
SESS_008850,CUST_00566,2026-02-26,14.5,12,Desktop
SESS_008851,CUST_00566,2026-03-18,6.0,6,Desktop
SESS_008852,CUST_00566,2026-04-04,9.5,10,Mobile
SESS_008853,CUST_00566,2026-04-19,27.5,17,Desktop
SESS_008854,CUST_00566,2026-04-20,33.3,18,Desktop
SESS_008855,CUST_00566,2026-05-27,49.0,23,Desktop
SESS_008856,CUST_00566,2026-06-26,9.9,6,Desktop
SESS_008857,CUST_00566,2026-06-29,24.3,9,Desktop
SESS_008858,CUST_00566,2026-07-04,12.7,8,Mobile
SESS_008859,CUST_00566,2026-07-26,47.3,17,Desktop
SESS_008860,CUST_00566,2026-07-27,50.7,26,Desktop
SESS_008861,CUST_00566,2026-08-05,32.5,21,Desktop
SESS_008862,CUST_00566,2026-08-12,32.9,21,Desktop
SESS_008863,CUST_00567,2026-07-25,7.5,2,Desktop
SESS_008864,CUST_00567,2026-08-29,16.7,11,Desktop
SESS_008865,CUST_00568,2026-03-25,75.2,27,Desktop
SESS_008866,CUST_00568,2026-03-30,10.9,7,Desktop
SESS_008867,CUST_00568,2026-05-03,31.5,11,Desktop
SESS_008868,CUST_00568,2026-05-08,47.0,20,Desktop
SESS_008869,CUST_00568,2026-05-26,36.6,15,Desktop
SESS_008870,CUST_00568,2026-06-09,12.3,9,Desktop
SESS_008871,CUST_00568,2026-06-29,18.3,20,Desktop
SESS_008872,CUST_00568,2026-07-14,24.1,19,Desktop
