interaction_id,customer_id,product_id,product_name,product_category,interaction_type,interaction_date
INT_0021406,CUST_00307,PROD_0014,Men's Slim Fit Jeans,Fashion & Apparel,view,2026-08-03
INT_0021407,CUST_00307,PROD_0261,Camping Tent,Sports & Outdoors,view,2026-08-05
INT_0021408,CUST_00307,PROD_0011,Unisex Sneakers,Fashion & Apparel,view,2026-08-09
INT_0021409,CUST_00307,PROD_0141,LED Bulb Pack,Electronics,view,2026-08-13
INT_0021410,CUST_00307,PROD_0071,Bluetooth Headset,Phones & Tablets,cart_add,2026-08-14
INT_0021411,CUST_00307,PROD_0287,Highlighter Set,Books & Stationery,view,2026-08-17
INT_0021412,CUST_00307,PROD_0074,Phone Screen Protector,Phones & Tablets,view,2026-08-20
INT_0021413,CUST_00307,PROD_0255,Water Bottle (1L),Sports & Outdoors,view,2026-08-21
INT_0021414,CUST_00307,PROD_0253,Running Shoes,Sports & Outdoors,view,2026-08-21
INT_0021415,CUST_00307,PROD_0025,Ladies Handbag,Fashion & Apparel,view,2026-08-30
INT_0021416,CUST_00307,PROD_0121,Blender (4L),Electronics,cart_add,2026-09-01
INT_0021417,CUST_00307,PROD_0011,Unisex Sneakers,Fashion & Apparel,view,2026-09-02
INT_0021418,CUST_00308,PROD_0010,Traditional Smock (Fugu),Fashion & Apparel,view,2026-04-29
INT_0021419,CUST_00308,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,wishlist,2026-06-06
INT_0021420,CUST_00308,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2026-06-25
INT_0021421,CUST_00308,PROD_0039,Men's Slim Fit Jeans,Fashion & Apparel,cart_add,2026-07-06
INT_0021422,CUST_00308,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,wishlist,2026-07-09
INT_0021423,CUST_00308,PROD_0168,Rice Cooker,Home & Kitchen,wishlist,2026-07-12
INT_0021424,CUST_00308,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-07-18
INT_0021425,CUST_00308,PROD_0099,Huawei MatePad,Phones & Tablets,view,2026-08-02
INT_0021426,CUST_00308,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,cart_add,2026-08-07
INT_0021427,CUST_00308,PROD_0210,Braided Hair Extension,Beauty & Personal Care,view,2026-08-18
INT_0021428,CUST_00308,PROD_0093,Samsung Galaxy A14,Phones & Tablets,wishlist,2026-08-21
INT_0021429,CUST_00308,PROD_0247,Bathroom Weighing Scale,Health & Wellness,view,2026-09-01
INT_0021430,CUST_00309,PROD_0235,Bathroom Weighing Scale,Health & Wellness,view,2025-02-20
INT_0021431,CUST_00309,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2025-03-22
INT_0021432,CUST_00309,PROD_0077,Bluetooth Headset,Phones & Tablets,view,2025-03-28
INT_0021433,CUST_00309,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2025-05-04
INT_0021434,CUST_00309,PROD_0008,Kente Print Shirt,Fashion & Apparel,view,2025-05-09
INT_0021435,CUST_00309,PROD_0189,Non-stick Cooking Pot Set,Home & Kitchen,cart_add,2025-05-23
INT_0021436,CUST_00309,PROD_0070,Phone Charger (Type-C),Phones & Tablets,view,2025-05-24
INT_0021437,CUST_00309,PROD_0069,Phone Charger (Type-C),Phones & Tablets,view,2025-05-24
INT_0021438,CUST_00309,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2025-06-03
INT_0021439,CUST_00309,PROD_0009,Ladies Kaftan Gown,Fashion & Apparel,view,2025-06-19
INT_0021440,CUST_00309,PROD_0171,Sofa Set,Home & Kitchen,view,2025-06-27
INT_0021441,CUST_00309,PROD_0070,Phone Charger (Type-C),Phones & Tablets,cart_add,2025-07-05
INT_0021442,CUST_00309,PROD_0014,Men's Slim Fit Jeans,Fashion & Apparel,view,2025-07-09
INT_0021443,CUST_00309,PROD_0032,Men's Formal Suit,Fashion & Apparel,cart_add,2025-07-13
INT_0021444,CUST_00309,PROD_0271,Kids' Bicycle,Baby & Kids,view,2025-07-14
INT_0021445,CUST_00309,PROD_0238,Digital Blood Pressure Monitor,Health & Wellness,view,2025-08-16
INT_0021446,CUST_00309,PROD_0172,Curtain Set,Home & Kitchen,wishlist,2025-09-11
INT_0021447,CUST_00309,PROD_0071,Bluetooth Headset,Phones & Tablets,view,2025-09-20
INT_0021448,CUST_00309,PROD_0239,Vitamin C Supplements,Health & Wellness,cart_add,2025-09-25
INT_0021449,CUST_00309,PROD_0286,Hardcover Notebook,Books & Stationery,view,2025-10-09
INT_0021450,CUST_00309,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2025-10-22
INT_0021451,CUST_00309,PROD_0205,Deodorant Roll-on,Beauty & Personal Care,wishlist,2025-10-27
INT_0021452,CUST_00309,PROD_0121,Blender (4L),Electronics,view,2025-10-28
INT_0021453,CUST_00309,PROD_0172,Curtain Set,Home & Kitchen,wishlist,2025-11-07
INT_0021454,CUST_00309,PROD_0137,43-inch LED TV,Electronics,cart_add,2025-11-16
INT_0021455,CUST_00309,PROD_0259,Basketball,Sports & Outdoors,cart_add,2025-11-27
INT_0021456,CUST_00309,PROD_0233,Multivitamin Tablets,Health & Wellness,wishlist,2025-11-27
INT_0021457,CUST_00309,PROD_0118,Power Bank 20000mAh,Phones & Tablets,view,2025-12-01
INT_0021458,CUST_00309,PROD_0122,Electric Iron,Electronics,cart_add,2025-12-07
INT_0021459,CUST_00309,PROD_0292,A4 Printing Paper Ream,Books & Stationery,cart_add,2025-12-17
INT_0021460,CUST_00309,PROD_0005,Men's Casual Blazer,Fashion & Apparel,cart_add,2025-12-22
INT_0021461,CUST_00309,PROD_0123,Electric Iron,Electronics,view,2026-01-08
INT_0021462,CUST_00309,PROD_0285,Baby Bath Tub,Baby & Kids,view,2026-01-11
INT_0021463,CUST_00309,PROD_0155,Bluetooth Speaker,Electronics,view,2026-01-24
INT_0021464,CUST_00309,PROD_0030,Men's Casual Blazer,Fashion & Apparel,wishlist,2026-01-24
INT_0021465,CUST_00309,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-02-11
INT_0021466,CUST_00309,PROD_0067,iPhone 13,Phones & Tablets,view,2026-02-15
INT_0021467,CUST_00309,PROD_0070,Phone Charger (Type-C),Phones & Tablets,cart_add,2026-02-22
INT_0021468,CUST_00309,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,view,2026-02-24
INT_0021469,CUST_00309,PROD_0240,Digital Thermometer,Health & Wellness,view,2026-02-28
INT_0021470,CUST_00309,PROD_0086,Tecno Spark 10,Phones & Tablets,view,2026-03-02
INT_0021471,CUST_00309,PROD_0024,Women's Maxi Dress,Fashion & Apparel,view,2026-03-03
INT_0021472,CUST_00309,PROD_0009,Ladies Kaftan Gown,Fashion & Apparel,view,2026-03-03
INT_0021473,CUST_00309,PROD_0229,Hair Dryer,Beauty & Personal Care,view,2026-03-08
INT_0021474,CUST_00309,PROD_0121,Blender (4L),Electronics,view,2026-03-12
INT_0021475,CUST_00309,PROD_0156,Desktop Computer,Electronics,view,2026-03-23
INT_0021476,CUST_00309,PROD_0023,Kente Print Shirt,Fashion & Apparel,view,2026-03-25
INT_0021477,CUST_00309,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,wishlist,2026-03-26
INT_0021478,CUST_00309,PROD_0068,Redmi Note 12,Phones & Tablets,view,2026-03-28
INT_0021479,CUST_00309,PROD_0121,Blender (4L),Electronics,view,2026-03-31
INT_0021480,CUST_00309,PROD_0031,Cotton Polo Shirt,Fashion & Apparel,view,2026-04-03
INT_0021481,CUST_00309,PROD_0133,Bluetooth Speaker,Electronics,view,2026-04-06
INT_0021482,CUST_00309,PROD_0172,Curtain Set,Home & Kitchen,view,2026-04-10
INT_0021483,CUST_00309,PROD_0143,LED Bulb Pack,Electronics,view,2026-04-20
INT_0021484,CUST_00309,PROD_0087,Huawei MatePad,Phones & Tablets,view,2026-04-23
INT_0021485,CUST_00309,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-04-25
INT_0021486,CUST_00309,PROD_0021,Leather Sandals,Fashion & Apparel,view,2026-05-01
INT_0021487,CUST_00309,PROD_0125,LED Bulb Pack,Electronics,view,2026-05-01
INT_0021488,CUST_00309,PROD_0119,iPhone 13,Phones & Tablets,view,2026-05-06
INT_0021489,CUST_00309,PROD_0068,Redmi Note 12,Phones & Tablets,view,2026-05-08
INT_0021490,CUST_00309,PROD_0131,Air Conditioner (1.5HP),Electronics,view,2026-05-08
INT_0021491,CUST_00309,PROD_0206,Braided Hair Extension,Beauty & Personal Care,view,2026-05-08
INT_0021492,CUST_00309,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2026-05-08
INT_0021493,CUST_00309,PROD_0215,Skin Toner,Beauty & Personal Care,view,2026-05-16
INT_0021494,CUST_00309,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2026-05-18
INT_0021495,CUST_00309,PROD_0272,Baby Carrier,Baby & Kids,view,2026-05-18
INT_0021496,CUST_00309,PROD_0164,43-inch LED TV,Electronics,view,2026-05-29
INT_0021497,CUST_00309,PROD_0069,Phone Charger (Type-C),Phones & Tablets,view,2026-05-29
INT_0021498,CUST_00309,PROD_0121,Blender (4L),Electronics,view,2026-06-02
INT_0021499,CUST_00309,PROD_0061,Women's Maxi Dress,Fashion & Apparel,view,2026-06-03
INT_0021500,CUST_00309,PROD_0007,Kente Print Shirt,Fashion & Apparel,view,2026-06-07
INT_0021501,CUST_00309,PROD_0121,Blender (4L),Electronics,view,2026-06-10
INT_0021502,CUST_00309,PROD_0255,Water Bottle (1L),Sports & Outdoors,view,2026-06-11
INT_0021503,CUST_00309,PROD_0164,43-inch LED TV,Electronics,view,2026-06-14
INT_0021504,CUST_00309,PROD_0261,Camping Tent,Sports & Outdoors,view,2026-06-17
INT_0021505,CUST_00309,PROD_0080,Infinix Hot 30,Phones & Tablets,view,2026-06-18
INT_0021506,CUST_00309,PROD_0300,Canned Tuna,Groceries & Food,view,2026-06-28
INT_0021507,CUST_00309,PROD_0007,Kente Print Shirt,Fashion & Apparel,view,2026-06-30
INT_0021508,CUST_00309,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-07-02
INT_0021509,CUST_00309,PROD_0094,Power Bank 20000mAh,Phones & Tablets,view,2026-07-03
INT_0021510,CUST_00309,PROD_0250,Herbal Tea Pack,Health & Wellness,view,2026-07-06
INT_0021511,CUST_00309,PROD_0186,Storage Containers Set,Home & Kitchen,view,2026-07-07
INT_0021512,CUST_00309,PROD_0015,Unisex Sneakers,Fashion & Apparel,view,2026-07-26
INT_0021513,CUST_00309,PROD_0271,Kids' Bicycle,Baby & Kids,view,2026-08-05
INT_0021514,CUST_00309,PROD_0134,Gaming Console,Electronics,view,2026-08-06
INT_0021515,CUST_00309,PROD_0093,Samsung Galaxy A14,Phones & Tablets,view,2026-08-17
INT_0021516,CUST_00309,PROD_0086,Tecno Spark 10,Phones & Tablets,view,2026-08-20
INT_0021517,CUST_00309,PROD_0195,Kitchen Knife Set,Home & Kitchen,view,2026-08-23
INT_0021518,CUST_00309,PROD_0299,Garri (2kg),Groceries & Food,cart_add,2026-08-24
INT_0021519,CUST_00309,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-08-25
INT_0021520,CUST_00309,PROD_0012,Children's T-Shirt Set,Fashion & Apparel,view,2026-08-27
INT_0021521,CUST_00309,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-08-27
INT_0021522,CUST_00310,PROD_0128,Air Conditioner (1.5HP),Electronics,view,2026-05-16
INT_0021523,CUST_00310,PROD_0132,Electric Iron,Electronics,view,2026-05-16
INT_0021524,CUST_00310,PROD_0229,Hair Dryer,Beauty & Personal Care,view,2026-05-27
INT_0021525,CUST_00310,PROD_0119,iPhone 13,Phones & Tablets,cart_add,2026-06-13
INT_0021526,CUST_00310,PROD_0240,Digital Thermometer,Health & Wellness,cart_add,2026-06-19
INT_0021527,CUST_00310,PROD_0210,Braided Hair Extension,Beauty & Personal Care,view,2026-06-22
INT_0021528,CUST_00310,PROD_0121,Blender (4L),Electronics,cart_add,2026-06-25
INT_0021529,CUST_00310,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-06-29
INT_0021530,CUST_00310,PROD_0292,A4 Printing Paper Ream,Books & Stationery,view,2026-06-30
INT_0021531,CUST_00310,PROD_0008,Kente Print Shirt,Fashion & Apparel,wishlist,2026-07-05
INT_0021532,CUST_00310,PROD_0260,Gym Gloves,Sports & Outdoors,view,2026-07-15
INT_0021533,CUST_00310,PROD_0080,Infinix Hot 30,Phones & Tablets,wishlist,2026-07-16
INT_0021534,CUST_00310,PROD_0129,43-inch LED TV,Electronics,view,2026-07-16
INT_0021535,CUST_00310,PROD_0067,iPhone 13,Phones & Tablets,view,2026-07-18
INT_0021536,CUST_00310,PROD_0013,Ankara Print Dress,Fashion & Apparel,cart_add,2026-07-22
INT_0021537,CUST_00310,PROD_0295,Canned Tuna,Groceries & Food,view,2026-07-25
INT_0021538,CUST_00310,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,cart_add,2026-07-26
INT_0021539,CUST_00310,PROD_0121,Blender (4L),Electronics,cart_add,2026-07-27
INT_0021540,CUST_00310,PROD_0123,Electric Iron,Electronics,view,2026-07-28
INT_0021541,CUST_00310,PROD_0146,Home Theater System,Electronics,view,2026-08-03
INT_0021542,CUST_00310,PROD_0077,Bluetooth Headset,Phones & Tablets,wishlist,2026-08-05
INT_0021543,CUST_00310,PROD_0049,Ladies Handbag,Fashion & Apparel,cart_add,2026-08-05
INT_0021544,CUST_00310,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,view,2026-08-06
INT_0021545,CUST_00310,PROD_0129,43-inch LED TV,Electronics,view,2026-08-14
INT_0021546,CUST_00310,PROD_0134,Gaming Console,Electronics,view,2026-08-14
INT_0021547,CUST_00310,PROD_0053,Traditional Smock (Fugu),Fashion & Apparel,view,2026-08-21
INT_0021548,CUST_00310,PROD_0287,Highlighter Set,Books & Stationery,cart_add,2026-08-26
INT_0021549,CUST_00310,PROD_0073,Redmi Note 12,Phones & Tablets,view,2026-08-27
INT_0021550,CUST_00310,PROD_0233,Multivitamin Tablets,Health & Wellness,view,2026-08-30
INT_0021551,CUST_00310,PROD_0194,Rice Cooker,Home & Kitchen,cart_add,2026-08-31
INT_0021552,CUST_00310,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,cart_add,2026-09-01
INT_0021553,CUST_00310,PROD_0078,Phone Screen Protector,Phones & Tablets,view,2026-09-02
INT_0021554,CUST_00310,PROD_0122,Electric Iron,Electronics,view,2026-09-02
INT_0021555,CUST_00310,PROD_0140,Electric Iron,Electronics,view,2026-09-02
INT_0021556,CUST_00310,PROD_0071,Bluetooth Headset,Phones & Tablets,view,2026-09-03
INT_0021557,CUST_00310,PROD_0012,Children's T-Shirt Set,Fashion & Apparel,cart_add,2026-09-03
INT_0021558,CUST_00311,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,cart_add,2026-03-27
INT_0021559,CUST_00311,PROD_0072,Phone Screen Protector,Phones & Tablets,wishlist,2026-06-29
INT_0021560,CUST_00311,PROD_0293,A4 Printing Paper Ream,Books & Stationery,view,2026-07-09
INT_0021561,CUST_00311,PROD_0295,Canned Tuna,Groceries & Food,view,2026-07-27
INT_0021562,CUST_00311,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-08-01
INT_0021563,CUST_00311,PROD_0061,Women's Maxi Dress,Fashion & Apparel,wishlist,2026-08-11
INT_0021564,CUST_00311,PROD_0255,Water Bottle (1L),Sports & Outdoors,wishlist,2026-08-24
INT_0021565,CUST_00312,PROD_0018,Men's Formal Suit,Fashion & Apparel,view,2026-08-14
INT_0021566,CUST_00312,PROD_0235,Bathroom Weighing Scale,Health & Wellness,view,2026-08-29
INT_0021567,CUST_00312,PROD_0213,Deodorant Roll-on,Beauty & Personal Care,wishlist,2026-09-02
INT_0021568,CUST_00313,PROD_0005,Men's Casual Blazer,Fashion & Apparel,view,2026-08-26
INT_0021569,CUST_00313,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,view,2026-09-03
INT_0021570,CUST_00313,PROD_0247,Bathroom Weighing Scale,Health & Wellness,view,2026-09-03
INT_0021571,CUST_00314,PROD_0275,Kids' Bicycle,Baby & Kids,view,2023-03-21
INT_0021572,CUST_00314,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2023-04-29
INT_0021573,CUST_00314,PROD_0208,Perfume (100ml),Beauty & Personal Care,view,2023-06-30
INT_0021574,CUST_00314,PROD_0240,Digital Thermometer,Health & Wellness,cart_add,2023-08-07
INT_0021575,CUST_00314,PROD_0197,Wall Clock,Home & Kitchen,view,2023-08-20
INT_0021576,CUST_00314,PROD_0178,Gas Cooker (4-Burner),Home & Kitchen,view,2023-09-13
INT_0021577,CUST_00314,PROD_0150,Extension Socket,Electronics,cart_add,2024-03-14
INT_0021578,CUST_00314,PROD_0274,Baby Carrier,Baby & Kids,cart_add,2024-06-26
INT_0021579,CUST_00314,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2024-08-28
INT_0021580,CUST_00314,PROD_0026,Men's Casual Blazer,Fashion & Apparel,view,2024-09-08
INT_0021581,CUST_00314,PROD_0203,Braided Hair Extension,Beauty & Personal Care,view,2024-10-08
INT_0021582,CUST_00314,PROD_0121,Blender (4L),Electronics,view,2024-10-13
INT_0021583,CUST_00314,PROD_0178,Gas Cooker (4-Burner),Home & Kitchen,view,2024-11-04
INT_0021584,CUST_00314,PROD_0068,Redmi Note 12,Phones & Tablets,view,2024-12-02
INT_0021585,CUST_00314,PROD_0087,Huawei MatePad,Phones & Tablets,cart_add,2024-12-07
INT_0021586,CUST_00314,PROD_0096,Bluetooth Headset,Phones & Tablets,wishlist,2024-12-15
INT_0021587,CUST_00314,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2024-12-29
INT_0021588,CUST_00314,PROD_0096,Bluetooth Headset,Phones & Tablets,view,2025-01-03
INT_0021589,CUST_00314,PROD_0116,Universal Phone Case,Phones & Tablets,view,2025-01-07
INT_0021590,CUST_00314,PROD_0075,Redmi Note 12,Phones & Tablets,view,2025-01-27
INT_0021591,CUST_00314,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2025-02-12
INT_0021592,CUST_00314,PROD_0121,Blender (4L),Electronics,view,2025-02-14
INT_0021593,CUST_00314,PROD_0094,Power Bank 20000mAh,Phones & Tablets,view,2025-04-02
INT_0021594,CUST_00314,PROD_0123,Electric Iron,Electronics,view,2025-04-25
INT_0021595,CUST_00314,PROD_0095,Phone Charger (Type-C),Phones & Tablets,view,2025-05-02
INT_0021596,CUST_00314,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2025-05-05
INT_0021597,CUST_00314,PROD_0248,Reading Glasses,Health & Wellness,wishlist,2025-05-29
INT_0021598,CUST_00314,PROD_0232,Bathroom Weighing Scale,Health & Wellness,view,2025-06-16
INT_0021599,CUST_00314,PROD_0067,iPhone 13,Phones & Tablets,view,2025-07-07
INT_0021600,CUST_00314,PROD_0125,LED Bulb Pack,Electronics,view,2025-07-12
INT_0021601,CUST_00314,PROD_0146,Home Theater System,Electronics,view,2025-07-30
INT_0021602,CUST_00314,PROD_0240,Digital Thermometer,Health & Wellness,view,2025-08-14
INT_0021603,CUST_00314,PROD_0135,LED Bulb Pack,Electronics,view,2025-08-20
INT_0021604,CUST_00314,PROD_0027,Ladies Kaftan Gown,Fashion & Apparel,view,2025-08-24
INT_0021605,CUST_00314,PROD_0131,Air Conditioner (1.5HP),Electronics,wishlist,2025-09-01
INT_0021606,CUST_00314,PROD_0122,Electric Iron,Electronics,cart_add,2025-09-13
INT_0021607,CUST_00314,PROD_0171,Sofa Set,Home & Kitchen,cart_add,2025-09-13
INT_0021608,CUST_00314,PROD_0122,Electric Iron,Electronics,view,2025-09-18
INT_0021609,CUST_00314,PROD_0123,Electric Iron,Electronics,view,2025-09-23
INT_0021610,CUST_00314,PROD_0259,Basketball,Sports & Outdoors,wishlist,2025-10-05
INT_0021611,CUST_00314,PROD_0263,Dumbbell Set,Sports & Outdoors,view,2025-10-08
INT_0021612,CUST_00314,PROD_0271,Kids' Bicycle,Baby & Kids,view,2025-10-30
INT_0021613,CUST_00314,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,wishlist,2025-10-31
INT_0021614,CUST_00314,PROD_0172,Curtain Set,Home & Kitchen,view,2025-10-31
INT_0021615,CUST_00314,PROD_0088,Universal Phone Case,Phones & Tablets,wishlist,2025-11-06
INT_0021616,CUST_00314,PROD_0124,LED Bulb Pack,Electronics,view,2025-11-07
INT_0021617,CUST_00314,PROD_0253,Running Shoes,Sports & Outdoors,cart_add,2025-11-12
INT_0021618,CUST_00314,PROD_0004,Men's Slim Fit Jeans,Fashion & Apparel,view,2025-12-01
INT_0021619,CUST_00314,PROD_0256,Camping Tent,Sports & Outdoors,view,2025-12-08
INT_0021620,CUST_00314,PROD_0141,LED Bulb Pack,Electronics,cart_add,2025-12-26
INT_0021621,CUST_00314,PROD_0170,Rice Cooker,Home & Kitchen,view,2025-12-31
INT_0021622,CUST_00314,PROD_0175,Kitchen Knife Set,Home & Kitchen,wishlist,2026-01-04
INT_0021623,CUST_00314,PROD_0067,iPhone 13,Phones & Tablets,wishlist,2026-01-09
INT_0021624,CUST_00314,PROD_0179,Wall Clock,Home & Kitchen,view,2026-01-11
INT_0021625,CUST_00314,PROD_0262,Hiking Backpack,Sports & Outdoors,view,2026-01-11
INT_0021626,CUST_00314,PROD_0277,Feeding Bottle Set,Baby & Kids,cart_add,2026-01-19
INT_0021627,CUST_00314,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2026-01-22
INT_0021628,CUST_00314,PROD_0126,Gaming Console,Electronics,view,2026-02-02
INT_0021629,CUST_00314,PROD_0236,Glucometer Kit,Health & Wellness,wishlist,2026-02-16
INT_0021630,CUST_00314,PROD_0200,Dining Table Set,Home & Kitchen,view,2026-02-23
INT_0021631,CUST_00314,PROD_0091,iPhone 13,Phones & Tablets,cart_add,2026-03-13
INT_0021632,CUST_00314,PROD_0172,Curtain Set,Home & Kitchen,view,2026-03-17
INT_0021633,CUST_00314,PROD_0244,Bathroom Weighing Scale,Health & Wellness,view,2026-03-28
INT_0021634,CUST_00314,PROD_0125,LED Bulb Pack,Electronics,view,2026-04-09
INT_0021635,CUST_00314,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2026-04-12
INT_0021636,CUST_00314,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2026-04-21
INT_0021637,CUST_00314,PROD_0031,Cotton Polo Shirt,Fashion & Apparel,view,2026-04-29
INT_0021638,CUST_00314,PROD_0203,Braided Hair Extension,Beauty & Personal Care,view,2026-05-04
INT_0021639,CUST_00314,PROD_0268,Dumbbell Set,Sports & Outdoors,view,2026-05-08
INT_0021640,CUST_00314,PROD_0135,LED Bulb Pack,Electronics,view,2026-05-19
INT_0021641,CUST_00314,PROD_0082,Samsung Galaxy A14,Phones & Tablets,view,2026-05-22
INT_0021642,CUST_00314,PROD_0204,Beard Grooming Kit,Beauty & Personal Care,view,2026-06-18
INT_0021643,CUST_00314,PROD_0173,Non-stick Cooking Pot Set,Home & Kitchen,view,2026-07-05
INT_0021644,CUST_00314,PROD_0302,Milk Powder (400g),Groceries & Food,view,2026-07-13
INT_0021645,CUST_00314,PROD_0005,Men's Casual Blazer,Fashion & Apparel,view,2026-07-22
INT_0021646,CUST_00314,PROD_0233,Multivitamin Tablets,Health & Wellness,view,2026-07-26
INT_0021647,CUST_00314,PROD_0122,Electric Iron,Electronics,view,2026-08-06
INT_0021648,CUST_00314,PROD_0286,Hardcover Notebook,Books & Stationery,view,2026-08-09
INT_0021649,CUST_00314,PROD_0135,LED Bulb Pack,Electronics,view,2026-08-12
INT_0021650,CUST_00314,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-08-31
INT_0021651,CUST_00314,PROD_0129,43-inch LED TV,Electronics,view,2026-09-03
INT_0021652,CUST_00315,PROD_0034,Men's Casual Blazer,Fashion & Apparel,view,2024-11-18
INT_0021653,CUST_00315,PROD_0208,Perfume (100ml),Beauty & Personal Care,view,2024-12-05
INT_0021654,CUST_00315,PROD_0204,Beard Grooming Kit,Beauty & Personal Care,view,2024-12-14
INT_0021655,CUST_00315,PROD_0112,Itel Vision 3,Phones & Tablets,view,2025-01-04
INT_0021656,CUST_00315,PROD_0067,iPhone 13,Phones & Tablets,view,2025-01-31
INT_0021657,CUST_00315,PROD_0102,Samsung Galaxy A14,Phones & Tablets,view,2025-02-12
INT_0021658,CUST_00315,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,cart_add,2025-02-15
